timestamp,incident_id,phase
2026-05-29T09:52:17Z,,normal
2026-05-29T09:52:22Z,,normal
2026-05-29T09:52:27Z,,normal
2026-05-29T09:52:32Z,,normal
2026-05-29T09:52:37Z,,normal
2026-05-29T09:52:42Z,,normal
2026-05-29T09:52:47Z,,normal
2026-05-29T09:52:52Z,,normal
2026-05-29T09:52:57Z,,normal
2026-05-29T09:53:02Z,,normal
2026-05-29T09:53:07Z,,normal
2026-05-29T09:53:12Z,,normal
2026-05-29T09:53:17Z,,normal
2026-05-29T09:53:22Z,,normal
2026-05-29T09:53:27Z,,normal
2026-05-29T09:53:32Z,INC-002,fault_effect
2026-05-29T09:53:37Z,INC-002,fault_effect
2026-05-29T09:53:42Z,INC-002,fault_effect
2026-05-29T09:53:47Z,INC-002,fault_effect
2026-05-29T09:53:52Z,INC-002,fault_effect
2026-05-29T09:53:57Z,INC-002,fault_effect
2026-05-29T09:54:02Z,INC-002,fault_effect
2026-05-29T09:54:07Z,INC-002,fault_effect
2026-05-29T09:54:12Z,INC-002,fault_effect
2026-05-29T09:54:17Z,INC-002,fault_effect
2026-05-29T09:54:22Z,INC-002,fault_effect
2026-05-29T09:54:27Z,INC-002,fault_effect
2026-05-29T09:54:32Z,,normal
2026-05-29T09:54:37Z,,normal
2026-05-29T09:54:42Z,,normal
2026-05-29T09:54:47Z,,normal
2026-05-29T09:54:52Z,,normal
2026-05-29T09:54:57Z,,normal
2026-05-29T09:55:02Z,,normal
2026-05-29T09:55:07Z,,normal
2026-05-29T09:55:12Z,,normal
2026-05-29T09:55:17Z,,normal
2026-05-29T09:55:22Z,,normal
2026-05-29T09:55:27Z,,normal
2026-05-29T09:55:32Z,,normal
2026-05-29T09:55:37Z,,normal
2026-05-29T09:55:42Z,,normal
2026-05-29T09:55:47Z,,normal
2026-05-29T09:55:52Z,,normal
2026-05-29T09:55:57Z,,normal
2026-05-29T09:56:02Z,,normal
2026-05-29T09:56:07Z,,normal
2026-05-29T09:56:12Z,,normal
2026-05-29T09:56:17Z,,normal
2026-05-29T09:56:22Z,,normal
2026-05-29T09:56:27Z,,normal
2026-05-29T09:56:32Z,,normal
2026-05-29T09:56:37Z,,normal
2026-05-29T09:56:42Z,,normal
2026-05-29T09:56:47Z,,normal
2026-05-29T09:56:52Z,,normal
2026-05-29T09:56:57Z,,normal
2026-05-29T09:57:02Z,,normal
2026-05-29T09:57:07Z,,normal
2026-05-29T09:57:12Z,,normal
2026-05-29T09:57:17Z,,normal
2026-05-29T09:57:22Z,,normal
2026-05-29T09:57:27Z,,normal
2026-05-29T09:57:32Z,,normal
2026-05-29T09:57:37Z,,normal
2026-05-29T09:57:42Z,,normal
2026-05-29T09:57:47Z,,normal
2026-05-29T09:57:52Z,,normal
2026-05-29T09:57:57Z,,normal
2026-05-29T09:58:02Z,,normal
2026-05-29T09:58:07Z,,normal
2026-05-29T09:58:12Z,,normal
2026-05-29T09:58:17Z,,normal
2026-05-29T09:58:22Z,,normal
2026-05-29T09:58:27Z,,normal
2026-05-29T09:58:32Z,,normal
2026-05-29T09:58:37Z,,normal
2026-05-29T09:58:42Z,,normal
2026-05-29T09:58:47Z,,normal
2026-05-29T09:58:52Z,,normal
2026-05-29T09:58:57Z,,normal
2026-05-29T09:59:02Z,,normal
2026-05-29T09:59:07Z,,normal
2026-05-29T09:59:12Z,,normal
2026-05-29T09:59:17Z,,normal
2026-05-29T09:59:22Z,,normal
2026-05-29T09:59:27Z,,normal
2026-05-29T09:59:32Z,,normal
2026-05-29T09:59:37Z,,normal
2026-05-29T09:59:42Z,,normal
2026-05-29T09:59:47Z,,normal
2026-05-29T09:59:52Z,,normal
2026-05-29T09:59:57Z,,normal
2026-05-29T10:00:02Z,,normal
2026-05-29T10:00:07Z,,normal
2026-05-29T10:00:12Z,,normal
2026-05-29T10:00:17Z,,normal
2026-05-29T10:00:22Z,,normal
2026-05-29T10:00:27Z,,normal
2026-05-29T10:00:32Z,,normal
2026-05-29T10:00:37Z,,normal
2026-05-29T10:00:42Z,,normal
2026-05-29T10:00:47Z,INC-003,fault_effect
2026-05-29T10:00:52Z,INC-003,fault_effect
2026-05-29T10:00:57Z,INC-003,fault_effect
2026-05-29T10:01:02Z,INC-003,fault_effect
2026-05-29T10:01:07Z,INC-003,fault_effect
2026-05-29T10:01:12Z,INC-003,fault_effect
2026-05-29T10:01:17Z,INC-003,fault_effect
2026-05-29T10:01:22Z,INC-003,fault_effect
2026-05-29T10:01:27Z,INC-003,fault_effect
2026-05-29T10:01:32Z,INC-003,fault_effect
2026-05-29T10:01:37Z,INC-003,fault_effect
2026-05-29T10:01:42Z,INC-003,fault_effect
2026-05-29T10:01:47Z,,normal
2026-05-29T10:01:52Z,,normal
2026-05-29T10:01:57Z,,normal
2026-05-29T10:02:02Z,,normal
2026-05-29T10:02:07Z,,normal
2026-05-29T10:02:12Z,,normal
2026-05-29T10:02:17Z,,normal
2026-05-29T10:02:22Z,,normal
2026-05-29T10:02:27Z,,normal
2026-05-29T10:02:32Z,,normal
2026-05-29T10:02:37Z,,normal
2026-05-29T10:02:42Z,,normal
2026-05-29T10:02:47Z,,normal
2026-05-29T10:02:52Z,,normal
2026-05-29T10:02:57Z,,normal
2026-05-29T10:03:02Z,,normal
2026-05-29T10:03:07Z,,normal
2026-05-29T10:03:12Z,,normal
2026-05-29T10:03:17Z,,normal
2026-05-29T10:03:22Z,,normal
2026-05-29T10:03:27Z,,normal
2026-05-29T10:03:32Z,,normal
2026-05-29T10:03:37Z,,normal
2026-05-29T10:03:42Z,,normal
2026-05-29T10:03:47Z,,normal
2026-05-29T10:03:52Z,,normal
2026-05-29T10:03:57Z,,normal
2026-05-29T10:04:02Z,,normal
2026-05-29T10:04:07Z,,normal
2026-05-29T10:04:12Z,,normal
2026-05-29T10:04:17Z,,normal
2026-05-29T10:04:22Z,,normal
2026-05-29T10:04:27Z,,normal
2026-05-29T10:04:32Z,,normal
2026-05-29T10:04:37Z,,normal
2026-05-29T10:04:42Z,,normal
2026-05-29T10:04:47Z,,normal
2026-05-29T10:04:52Z,,normal
2026-05-29T10:04:57Z,,normal
2026-05-29T10:05:02Z,,normal
2026-05-29T10:05:07Z,,normal
2026-05-29T10:05:12Z,,normal
2026-05-29T10:05:17Z,,normal
2026-05-29T10:05:22Z,,normal
2026-05-29T10:05:27Z,,normal
2026-05-29T10:05:32Z,,normal
2026-05-29T10:05:37Z,,normal
2026-05-29T10:05:42Z,,normal
2026-05-29T10:05:47Z,,normal
2026-05-29T10:05:52Z,,normal
2026-05-29T10:05:57Z,,normal
2026-05-29T10:06:02Z,,normal
2026-05-29T10:06:07Z,,normal
2026-05-29T10:06:12Z,,normal
2026-05-29T10:06:17Z,INC-004,fault_effect
2026-05-29T10:06:22Z,INC-004,fault_effect
2026-05-29T10:06:27Z,INC-004,fault_effect
2026-05-29T10:06:32Z,INC-004,fault_effect
2026-05-29T10:06:37Z,INC-004,fault_effect
2026-05-29T10:06:42Z,INC-004,fault_effect
2026-05-29T10:06:47Z,INC-004,fault_effect
2026-05-29T10:06:52Z,INC-004,fault_effect
2026-05-29T10:06:57Z,INC-004,fault_effect
2026-05-29T10:07:02Z,INC-004,fault_effect
2026-05-29T10:07:07Z,INC-004,fault_effect
2026-05-29T10:07:12Z,,normal
2026-05-29T10:07:17Z,,normal
2026-05-29T10:07:22Z,,normal
2026-05-29T10:07:27Z,,normal
2026-05-29T10:07:32Z,,normal
2026-05-29T10:07:37Z,,normal
2026-05-29T10:07:42Z,,normal
2026-05-29T10:07:47Z,,normal
2026-05-29T10:07:52Z,,normal
2026-05-29T10:07:57Z,,normal
2026-05-29T10:08:02Z,,normal
2026-05-29T10:08:07Z,,normal
2026-05-29T10:08:12Z,,normal
2026-05-29T10:08:17Z,,normal
2026-05-29T10:08:22Z,,normal
2026-05-29T10:08:27Z,,normal
2026-05-29T10:08:32Z,,normal
2026-05-29T10:08:37Z,,normal
2026-05-29T10:08:42Z,,normal
2026-05-29T10:08:47Z,,normal
2026-05-29T10:08:52Z,,normal
2026-05-29T10:08:57Z,,normal
2026-05-29T10:09:02Z,,normal
2026-05-29T10:09:07Z,,normal
2026-05-29T10:09:12Z,,normal
2026-05-29T10:09:17Z,,normal
2026-05-29T10:09:22Z,,normal
2026-05-29T10:09:27Z,,normal
2026-05-29T10:09:32Z,,normal
2026-05-29T10:09:37Z,,normal
2026-05-29T10:09:42Z,,normal
2026-05-29T10:09:47Z,,normal
2026-05-29T10:09:52Z,,normal
2026-05-29T10:09:57Z,,normal
2026-05-29T10:10:02Z,,normal
2026-05-29T10:10:07Z,,normal
2026-05-29T10:10:12Z,,normal
2026-05-29T10:10:17Z,,normal
2026-05-29T10:10:22Z,,normal
2026-05-29T10:10:27Z,,normal
2026-05-29T10:10:32Z,,normal
2026-05-29T10:10:37Z,,normal
2026-05-29T10:10:42Z,,normal
2026-05-29T10:10:47Z,,normal
2026-05-29T10:10:52Z,,normal
2026-05-29T10:10:57Z,,normal
2026-05-29T10:11:02Z,,normal
2026-05-29T10:11:07Z,,normal
2026-05-29T10:11:12Z,,normal
2026-05-29T10:11:17Z,,normal
2026-05-29T10:11:22Z,,normal
2026-05-29T10:11:27Z,,normal
2026-05-29T10:11:32Z,,normal
2026-05-29T10:11:37Z,,normal
2026-05-29T10:11:42Z,,normal
2026-05-29T10:11:47Z,,normal
2026-05-29T10:11:52Z,,normal
2026-05-29T10:11:57Z,,normal
2026-05-29T10:12:02Z,,normal
2026-05-29T10:12:07Z,,normal
2026-05-29T10:12:12Z,,normal
2026-05-29T10:12:17Z,,normal
2026-05-29T10:12:22Z,,normal
2026-05-29T10:12:27Z,,normal
2026-05-29T10:12:32Z,,normal
2026-05-29T10:12:37Z,,normal
2026-05-29T10:12:42Z,,normal
2026-05-29T10:12:47Z,,normal
2026-05-29T10:12:52Z,,normal
2026-05-29T10:12:57Z,,normal
2026-05-29T10:13:02Z,,normal
2026-05-29T10:13:07Z,,normal
2026-05-29T10:13:12Z,,normal
2026-05-29T10:13:17Z,,normal
2026-05-29T10:13:22Z,INC-005,fault_effect
2026-05-29T10:13:27Z,INC-005,fault_effect
2026-05-29T10:13:32Z,INC-005,fault_effect
2026-05-29T10:13:37Z,INC-005,fault_effect
2026-05-29T10:13:42Z,INC-005,fault_effect
2026-05-29T10:13:47Z,INC-005,fault_effect
2026-05-29T10:13:52Z,INC-005,fault_effect
2026-05-29T10:13:57Z,INC-005,fault_effect
2026-05-29T10:14:02Z,INC-005,fault_effect
2026-05-29T10:14:07Z,INC-005,fault_effect
2026-05-29T10:14:12Z,INC-005,fault_effect
2026-05-29T10:14:17Z,INC-005,fault_effect
2026-05-29T10:14:22Z,,normal
2026-05-29T10:14:27Z,,normal
2026-05-29T10:14:32Z,,normal
2026-05-29T10:14:37Z,,normal
2026-05-29T10:14:42Z,,normal
2026-05-29T10:14:47Z,,normal
2026-05-29T10:14:52Z,,normal
2026-05-29T10:14:57Z,,normal
2026-05-29T10:15:02Z,,normal
2026-05-29T10:15:07Z,,normal
2026-05-29T10:15:12Z,,normal
2026-05-29T10:15:17Z,,normal
2026-05-29T10:15:22Z,,normal
2026-05-29T10:15:27Z,,normal
2026-05-29T10:15:32Z,,normal
2026-05-29T10:15:37Z,,normal
2026-05-29T10:15:42Z,,normal
2026-05-29T10:15:47Z,,normal
2026-05-29T10:15:52Z,,normal
2026-05-29T10:15:57Z,,normal
2026-05-29T10:16:02Z,,normal
2026-05-29T10:16:07Z,,normal
2026-05-29T10:16:12Z,,normal
2026-05-29T10:16:17Z,,normal
2026-05-29T10:16:22Z,,normal
2026-05-29T10:16:27Z,,normal
2026-05-29T10:16:32Z,,normal
2026-05-29T10:16:37Z,,normal
2026-05-29T10:16:42Z,,normal
2026-05-29T10:16:47Z,,normal
2026-05-29T10:16:52Z,,normal
2026-05-29T10:16:57Z,,normal
2026-05-29T10:17:02Z,,normal
2026-05-29T10:17:07Z,,normal
2026-05-29T10:17:12Z,,normal
2026-05-29T10:17:17Z,,normal
2026-05-29T10:17:22Z,,normal
2026-05-29T10:17:27Z,,normal
2026-05-29T10:17:32Z,,normal
2026-05-29T10:17:37Z,,normal
2026-05-29T10:17:42Z,,normal
2026-05-29T10:17:47Z,,normal
2026-05-29T10:17:52Z,,normal
2026-05-29T10:17:57Z,,normal
2026-05-29T10:18:02Z,,normal
2026-05-29T10:18:07Z,,normal
2026-05-29T10:18:12Z,INC-006,fault_effect
2026-05-29T10:18:17Z,INC-006,fault_effect
2026-05-29T10:18:22Z,INC-006,fault_effect
2026-05-29T10:18:27Z,INC-006,fault_effect
2026-05-29T10:18:32Z,INC-006,fault_effect
2026-05-29T10:18:37Z,INC-006,fault_effect
2026-05-29T10:18:42Z,INC-006,fault_effect
2026-05-29T10:18:47Z,INC-006,fault_effect
2026-05-29T10:18:52Z,INC-006,fault_effect
2026-05-29T10:18:57Z,INC-006,fault_effect
2026-05-29T10:19:02Z,INC-006,fault_effect
2026-05-29T10:19:07Z,INC-006,fault_effect
2026-05-29T10:19:12Z,,normal
2026-05-29T10:19:17Z,,normal
2026-05-29T10:19:22Z,,normal
2026-05-29T10:19:27Z,,normal
2026-05-29T10:19:32Z,,normal
2026-05-29T10:19:37Z,,normal
2026-05-29T10:19:42Z,,normal
2026-05-29T10:19:47Z,,normal
2026-05-29T10:19:52Z,,normal
2026-05-29T10:19:57Z,,normal
2026-05-29T10:20:02Z,,normal
2026-05-29T10:20:07Z,,normal
2026-05-29T10:20:12Z,,normal
2026-05-29T10:20:17Z,,normal
2026-05-29T10:20:22Z,,normal
2026-05-29T10:20:27Z,,normal
2026-05-29T10:20:32Z,,normal
2026-05-29T10:20:37Z,,normal
2026-05-29T10:20:42Z,,normal
2026-05-29T10:20:47Z,,normal
2026-05-29T10:20:52Z,,normal
2026-05-29T10:20:57Z,,normal
2026-05-29T10:21:02Z,,normal
2026-05-29T10:21:07Z,,normal
2026-05-29T10:21:12Z,,normal
2026-05-29T10:21:17Z,,normal
2026-05-29T10:21:22Z,,normal
2026-05-29T10:21:27Z,,normal
2026-05-29T10:21:32Z,,normal
2026-05-29T10:21:37Z,,normal
2026-05-29T10:21:42Z,,normal
2026-05-29T10:21:47Z,,normal
2026-05-29T10:21:52Z,,normal
2026-05-29T10:21:57Z,,normal
2026-05-29T10:22:02Z,,normal
2026-05-29T10:22:07Z,,normal
2026-05-29T10:22:12Z,,normal
2026-05-29T10:22:17Z,,normal
2026-05-29T10:22:22Z,,normal
2026-05-29T10:22:27Z,,normal
2026-05-29T10:22:32Z,,normal
2026-05-29T10:22:37Z,,normal
2026-05-29T10:22:42Z,,normal
2026-05-29T10:22:47Z,,normal
2026-05-29T10:22:52Z,,normal
2026-05-29T10:22:57Z,,normal
2026-05-29T10:23:02Z,,normal
2026-05-29T10:23:07Z,,normal
2026-05-29T10:23:12Z,,normal
2026-05-29T10:23:17Z,,normal
2026-05-29T10:23:22Z,,normal
2026-05-29T10:23:27Z,,normal
2026-05-29T10:23:32Z,,normal
2026-05-29T10:23:37Z,,normal
2026-05-29T10:23:42Z,,normal
2026-05-29T10:23:47Z,,normal
2026-05-29T10:23:52Z,,normal
2026-05-29T10:23:57Z,,normal
2026-05-29T10:24:02Z,,normal
2026-05-29T10:24:07Z,,normal
2026-05-29T10:24:12Z,,normal
2026-05-29T10:24:17Z,,normal
2026-05-29T10:24:22Z,,normal
2026-05-29T10:24:27Z,,normal
2026-05-29T10:24:32Z,,normal
2026-05-29T10:24:37Z,,normal
2026-05-29T10:24:42Z,,normal
2026-05-29T10:24:47Z,,normal
2026-05-29T10:24:52Z,,normal
2026-05-29T10:24:57Z,,normal
2026-05-29T10:25:02Z,,normal
2026-05-29T10:25:07Z,,normal
2026-05-29T10:25:12Z,,normal
2026-05-29T10:25:17Z,,normal
2026-05-29T10:25:22Z,,normal
2026-05-29T10:25:27Z,,normal
2026-05-29T10:25:32Z,,normal
2026-05-29T10:25:37Z,,normal
2026-05-29T10:25:42Z,,normal
2026-05-29T10:25:47Z,,normal
2026-05-29T10:25:52Z,,normal
2026-05-29T10:25:57Z,,normal
2026-05-29T10:26:02Z,,normal
2026-05-29T10:26:07Z,,normal
2026-05-29T10:26:12Z,,normal
2026-05-29T10:26:17Z,INC-007,fault_effect
2026-05-29T10:26:22Z,INC-007,fault_effect
2026-05-29T10:26:27Z,INC-007,fault_effect
2026-05-29T10:26:32Z,INC-007,fault_effect
2026-05-29T10:26:37Z,INC-007,fault_effect
2026-05-29T10:26:42Z,INC-007,fault_effect
2026-05-29T10:26:47Z,INC-007,fault_effect
2026-05-29T10:26:52Z,INC-007,fault_effect
2026-05-29T10:26:57Z,INC-007,fault_effect
2026-05-29T10:27:02Z,INC-007,fault_effect
2026-05-29T10:27:07Z,INC-007,fault_effect
2026-05-29T10:27:12Z,INC-007,fault_effect
2026-05-29T10:27:17Z,,normal
2026-05-29T10:27:22Z,,normal
2026-05-29T10:27:27Z,,normal
2026-05-29T10:27:32Z,,normal
2026-05-29T10:27:37Z,,normal
2026-05-29T10:27:42Z,,normal
2026-05-29T10:27:47Z,,normal
2026-05-29T10:27:52Z,,normal
2026-05-29T10:27:57Z,,normal
2026-05-29T10:28:02Z,,normal
2026-05-29T10:28:07Z,,normal
2026-05-29T10:28:12Z,,normal
2026-05-29T10:28:17Z,,normal
2026-05-29T10:28:22Z,,normal
2026-05-29T10:28:27Z,,normal
2026-05-29T10:28:32Z,,normal
2026-05-29T10:28:37Z,,normal
2026-05-29T10:28:42Z,,normal
2026-05-29T10:28:47Z,,normal
2026-05-29T10:28:52Z,,normal
2026-05-29T10:28:57Z,,normal
2026-05-29T10:29:02Z,,normal
2026-05-29T10:29:07Z,,normal
2026-05-29T10:29:12Z,,normal
2026-05-29T10:29:17Z,,normal
2026-05-29T10:29:22Z,,normal
2026-05-29T10:29:27Z,,normal
2026-05-29T10:29:32Z,,normal
2026-05-29T10:29:37Z,,normal
2026-05-29T10:29:42Z,,normal
2026-05-29T10:29:47Z,,normal
2026-05-29T10:29:52Z,,normal
2026-05-29T10:29:57Z,,normal
2026-05-29T10:30:02Z,,normal
2026-05-29T10:30:07Z,,normal
2026-05-29T10:30:12Z,,normal
2026-05-29T10:30:17Z,,normal
2026-05-29T10:30:22Z,,normal
2026-05-29T10:30:27Z,,normal
2026-05-29T10:30:32Z,,normal
2026-05-29T10:30:37Z,,normal
2026-05-29T10:30:42Z,,normal
2026-05-29T10:30:47Z,,normal
2026-05-29T10:30:52Z,,normal
2026-05-29T10:30:57Z,INC-008,fault_effect
2026-05-29T10:31:02Z,INC-008,fault_effect
2026-05-29T10:31:07Z,INC-008,fault_effect
2026-05-29T10:31:12Z,INC-008,fault_effect
2026-05-29T10:31:17Z,INC-008,fault_effect
2026-05-29T10:31:22Z,INC-008,fault_effect
2026-05-29T10:31:27Z,INC-008,fault_effect
2026-05-29T10:31:32Z,INC-008,fault_effect
2026-05-29T10:31:37Z,INC-008,fault_effect
2026-05-29T10:31:42Z,INC-008,fault_effect
2026-05-29T10:31:47Z,INC-008,fault_effect
2026-05-29T10:31:52Z,INC-008,fault_effect
2026-05-29T10:31:57Z,,normal
2026-05-29T10:32:02Z,,normal
2026-05-29T10:32:07Z,,normal
2026-05-29T10:32:12Z,,normal
2026-05-29T10:32:17Z,,normal
2026-05-29T10:32:22Z,,normal
2026-05-29T10:32:27Z,,normal
2026-05-29T10:32:32Z,,normal
2026-05-29T10:32:37Z,,normal
2026-05-29T10:32:42Z,,normal
2026-05-29T10:32:47Z,,normal
2026-05-29T10:32:52Z,,normal
2026-05-29T10:32:57Z,,normal
2026-05-29T10:33:02Z,,normal
2026-05-29T10:33:07Z,,normal
2026-05-29T10:33:12Z,,normal
2026-05-29T10:33:17Z,,normal
2026-05-29T10:33:22Z,,normal
2026-05-29T10:33:27Z,,normal
2026-05-29T10:33:32Z,,normal
2026-05-29T10:33:37Z,,normal
2026-05-29T10:33:42Z,,normal
2026-05-29T10:33:47Z,,normal
2026-05-29T10:33:52Z,,normal
2026-05-29T10:33:57Z,,normal
2026-05-29T10:34:02Z,,normal
2026-05-29T10:34:07Z,,normal
2026-05-29T10:34:12Z,,normal
2026-05-29T10:34:17Z,,normal
2026-05-29T10:34:22Z,,normal
2026-05-29T10:34:27Z,,normal
2026-05-29T10:34:32Z,,normal
2026-05-29T10:34:37Z,,normal
2026-05-29T10:34:42Z,,normal
2026-05-29T10:34:47Z,,normal
2026-05-29T10:34:52Z,,normal
2026-05-29T10:34:57Z,,normal
2026-05-29T10:35:02Z,,normal
2026-05-29T10:35:07Z,,normal
2026-05-29T10:35:12Z,,normal
2026-05-29T10:35:17Z,,normal
2026-05-29T10:35:22Z,,normal
2026-05-29T10:35:27Z,,normal
2026-05-29T10:35:32Z,,normal
2026-05-29T10:35:37Z,,normal
2026-05-29T10:35:42Z,,normal
2026-05-29T10:35:47Z,,normal
2026-05-29T10:35:52Z,,normal
2026-05-29T10:35:57Z,,normal
2026-05-29T10:36:02Z,,normal
2026-05-29T10:36:07Z,,normal
2026-05-29T10:36:12Z,,normal
2026-05-29T10:36:17Z,,normal
2026-05-29T10:36:22Z,,normal
2026-05-29T10:36:27Z,,normal
2026-05-29T10:36:32Z,,normal
2026-05-29T10:36:37Z,,normal
2026-05-29T10:36:42Z,,normal
2026-05-29T10:36:47Z,,normal
2026-05-29T10:36:52Z,,normal
2026-05-29T10:36:57Z,,normal
2026-05-29T10:37:02Z,,normal
2026-05-29T10:37:07Z,,normal
2026-05-29T10:37:12Z,,normal
2026-05-29T10:37:17Z,,normal
2026-05-29T10:37:22Z,,normal
2026-05-29T10:37:27Z,,normal
2026-05-29T10:37:32Z,,normal
2026-05-29T10:37:37Z,,normal
2026-05-29T10:37:42Z,,normal
2026-05-29T10:37:47Z,,normal
2026-05-29T10:37:52Z,,normal
2026-05-29T10:37:57Z,,normal
2026-05-29T10:38:02Z,,normal
2026-05-29T10:38:07Z,,normal
2026-05-29T10:38:12Z,,normal
2026-05-29T10:38:17Z,,normal
2026-05-29T10:38:22Z,,normal
2026-05-29T10:38:27Z,,normal
2026-05-29T10:38:32Z,,normal
2026-05-29T10:38:37Z,,normal
2026-05-29T10:38:42Z,,normal
2026-05-29T10:38:47Z,,normal
2026-05-29T10:38:52Z,INC-009,fault_effect
2026-05-29T10:38:57Z,INC-009,fault_effect
2026-05-29T10:39:02Z,INC-009,fault_effect
2026-05-29T10:39:07Z,INC-009,fault_effect
2026-05-29T10:39:12Z,INC-009,fault_effect
2026-05-29T10:39:17Z,INC-009,fault_effect
2026-05-29T10:39:22Z,INC-009,fault_effect
2026-05-29T10:39:27Z,INC-009,fault_effect
2026-05-29T10:39:32Z,INC-009,fault_effect
2026-05-29T10:39:37Z,INC-009,fault_effect
2026-05-29T10:39:42Z,INC-009,fault_effect
2026-05-29T10:39:47Z,,normal
2026-05-29T10:39:52Z,,normal
2026-05-29T10:39:57Z,,normal
2026-05-29T10:40:02Z,,normal
2026-05-29T10:40:07Z,,normal
2026-05-29T10:40:12Z,,normal
2026-05-29T10:40:17Z,,normal
2026-05-29T10:40:22Z,,normal
2026-05-29T10:40:27Z,,normal
2026-05-29T10:40:32Z,,normal
2026-05-29T10:40:37Z,,normal
2026-05-29T10:40:42Z,,normal
2026-05-29T10:40:47Z,,normal
2026-05-29T10:40:52Z,,normal
2026-05-29T10:40:57Z,,normal
2026-05-29T10:41:02Z,,normal
2026-05-29T10:41:07Z,,normal
2026-05-29T10:41:12Z,,normal
2026-05-29T10:41:17Z,,normal
2026-05-29T10:41:22Z,,normal
2026-05-29T10:41:27Z,,normal
2026-05-29T10:41:32Z,,normal
2026-05-29T10:41:37Z,,normal
2026-05-29T10:41:42Z,,normal
2026-05-29T10:41:47Z,,normal
