timestamp,incident_id,phase
2026-05-30T13:05:17Z,,normal
2026-05-30T13:05:22Z,,normal
2026-05-30T13:05:27Z,,normal
2026-05-30T13:05:32Z,,normal
2026-05-30T13:05:37Z,,normal
2026-05-30T13:05:42Z,,normal
2026-05-30T13:05:47Z,,normal
2026-05-30T13:05:52Z,,normal
2026-05-30T13:05:57Z,,normal
2026-05-30T13:06:02Z,,normal
2026-05-30T13:06:07Z,,normal
2026-05-30T13:06:12Z,,normal
2026-05-30T13:06:17Z,,normal
2026-05-30T13:06:22Z,,normal
2026-05-30T13:06:27Z,,normal
2026-05-30T13:06:32Z,,normal
2026-05-30T13:06:37Z,,normal
2026-05-30T13:06:42Z,,normal
2026-05-30T13:06:47Z,,normal
2026-05-30T13:06:52Z,,normal
2026-05-30T13:06:57Z,,normal
2026-05-30T13:07:02Z,,normal
2026-05-30T13:07:07Z,,normal
2026-05-30T13:07:12Z,,normal
2026-05-30T13:07:17Z,,normal
2026-05-30T13:07:22Z,INC-002,fault_effect
2026-05-30T13:07:27Z,INC-002,fault_effect
2026-05-30T13:07:32Z,INC-002,fault_effect
2026-05-30T13:07:37Z,INC-002,fault_effect
2026-05-30T13:07:42Z,INC-002,fault_effect
2026-05-30T13:07:47Z,INC-002,fault_effect
2026-05-30T13:07:52Z,INC-002,fault_effect
2026-05-30T13:07:57Z,INC-002,fault_effect
2026-05-30T13:08:02Z,INC-002,fault_effect
2026-05-30T13:08:07Z,INC-002,fault_effect
2026-05-30T13:08:12Z,INC-002,fault_effect
2026-05-30T13:08:17Z,INC-002,fault_effect
2026-05-30T13:08:22Z,,normal
2026-05-30T13:08:27Z,,normal
2026-05-30T13:08:32Z,,normal
2026-05-30T13:08:37Z,,normal
2026-05-30T13:08:42Z,,normal
2026-05-30T13:08:47Z,,normal
2026-05-30T13:08:52Z,,normal
2026-05-30T13:08:57Z,,normal
2026-05-30T13:09:02Z,,normal
2026-05-30T13:09:07Z,,normal
2026-05-30T13:09:12Z,,normal
2026-05-30T13:09:17Z,,normal
2026-05-30T13:09:22Z,,normal
2026-05-30T13:09:27Z,,normal
2026-05-30T13:09:32Z,,normal
2026-05-30T13:09:37Z,,normal
2026-05-30T13:09:42Z,,normal
2026-05-30T13:09:47Z,,normal
2026-05-30T13:09:52Z,,normal
2026-05-30T13:09:57Z,,normal
2026-05-30T13:10:02Z,,normal
2026-05-30T13:10:07Z,,normal
2026-05-30T13:10:12Z,,normal
2026-05-30T13:10:17Z,,normal
2026-05-30T13:10:22Z,,normal
2026-05-30T13:10:27Z,,normal
2026-05-30T13:10:32Z,,normal
2026-05-30T13:10:37Z,,normal
2026-05-30T13:10:42Z,,normal
2026-05-30T13:10:47Z,,normal
2026-05-30T13:10:52Z,,normal
2026-05-30T13:10:57Z,,normal
2026-05-30T13:11:02Z,,normal
2026-05-30T13:11:07Z,,normal
2026-05-30T13:11:12Z,,normal
2026-05-30T13:11:17Z,,normal
2026-05-30T13:11:22Z,,normal
2026-05-30T13:11:27Z,,normal
2026-05-30T13:11:32Z,,normal
2026-05-30T13:11:37Z,,normal
2026-05-30T13:11:42Z,,normal
2026-05-30T13:11:47Z,,normal
2026-05-30T13:11:52Z,,normal
2026-05-30T13:11:57Z,,normal
2026-05-30T13:12:02Z,,normal
2026-05-30T13:12:07Z,,normal
2026-05-30T13:12:12Z,,normal
2026-05-30T13:12:17Z,,normal
2026-05-30T13:12:22Z,,normal
2026-05-30T13:12:27Z,,normal
2026-05-30T13:12:32Z,,normal
2026-05-30T13:12:37Z,,normal
2026-05-30T13:12:42Z,,normal
2026-05-30T13:12:47Z,,normal
2026-05-30T13:12:52Z,,normal
2026-05-30T13:12:57Z,,normal
2026-05-30T13:13:02Z,,normal
2026-05-30T13:13:07Z,,normal
2026-05-30T13:13:12Z,,normal
2026-05-30T13:13:17Z,,normal
2026-05-30T13:13:22Z,,normal
2026-05-30T13:13:27Z,,normal
2026-05-30T13:13:32Z,,normal
2026-05-30T13:13:37Z,,normal
2026-05-30T13:13:42Z,,normal
2026-05-30T13:13:47Z,,normal
2026-05-30T13:13:52Z,,normal
2026-05-30T13:13:57Z,INC-003,fault_effect
2026-05-30T13:14:02Z,INC-003,fault_effect
2026-05-30T13:14:07Z,INC-003,fault_effect
2026-05-30T13:14:12Z,INC-003,fault_effect
2026-05-30T13:14:17Z,INC-003,fault_effect
2026-05-30T13:14:22Z,INC-003,fault_effect
2026-05-30T13:14:27Z,INC-003,fault_effect
2026-05-30T13:14:32Z,INC-003,fault_effect
2026-05-30T13:14:37Z,INC-003,fault_effect
2026-05-30T13:14:42Z,INC-003,fault_effect
2026-05-30T13:14:47Z,INC-003,fault_effect
2026-05-30T13:14:52Z,,normal
2026-05-30T13:14:57Z,,normal
2026-05-30T13:15:02Z,,normal
2026-05-30T13:15:07Z,,normal
2026-05-30T13:15:12Z,,normal
2026-05-30T13:15:17Z,,normal
2026-05-30T13:15:22Z,,normal
2026-05-30T13:15:27Z,,normal
2026-05-30T13:15:32Z,,normal
2026-05-30T13:15:37Z,,normal
2026-05-30T13:15:42Z,,normal
2026-05-30T13:15:47Z,,normal
2026-05-30T13:15:52Z,,normal
2026-05-30T13:15:57Z,,normal
2026-05-30T13:16:02Z,,normal
2026-05-30T13:16:07Z,,normal
2026-05-30T13:16:12Z,,normal
2026-05-30T13:16:17Z,,normal
2026-05-30T13:16:22Z,,normal
2026-05-30T13:16:27Z,,normal
2026-05-30T13:16:32Z,,normal
2026-05-30T13:16:37Z,,normal
2026-05-30T13:16:42Z,,normal
2026-05-30T13:16:47Z,,normal
2026-05-30T13:16:52Z,,normal
2026-05-30T13:16:57Z,,normal
2026-05-30T13:17:02Z,,normal
2026-05-30T13:17:07Z,,normal
2026-05-30T13:17:12Z,,normal
2026-05-30T13:17:17Z,,normal
2026-05-30T13:17:22Z,,normal
2026-05-30T13:17:27Z,,normal
2026-05-30T13:17:32Z,,normal
2026-05-30T13:17:37Z,,normal
2026-05-30T13:17:42Z,,normal
2026-05-30T13:17:47Z,,normal
2026-05-30T13:17:52Z,,normal
2026-05-30T13:17:57Z,,normal
2026-05-30T13:18:02Z,,normal
2026-05-30T13:18:07Z,,normal
2026-05-30T13:18:12Z,,normal
2026-05-30T13:18:17Z,,normal
2026-05-30T13:18:22Z,,normal
2026-05-30T13:18:27Z,,normal
2026-05-30T13:18:32Z,,normal
2026-05-30T13:18:37Z,,normal
2026-05-30T13:18:42Z,,normal
2026-05-30T13:18:47Z,,normal
2026-05-30T13:18:52Z,,normal
2026-05-30T13:18:57Z,,normal
2026-05-30T13:19:02Z,,normal
2026-05-30T13:19:07Z,,normal
2026-05-30T13:19:12Z,,normal
2026-05-30T13:19:17Z,,normal
2026-05-30T13:19:22Z,INC-004,fault_effect
2026-05-30T13:19:27Z,INC-004,fault_effect
2026-05-30T13:19:32Z,INC-004,fault_effect
2026-05-30T13:19:37Z,INC-004,fault_effect
2026-05-30T13:19:42Z,INC-004,fault_effect
2026-05-30T13:19:47Z,INC-004,fault_effect
2026-05-30T13:19:52Z,INC-004,fault_effect
2026-05-30T13:19:57Z,INC-004,fault_effect
2026-05-30T13:20:02Z,INC-004,fault_effect
2026-05-30T13:20:07Z,INC-004,fault_effect
2026-05-30T13:20:12Z,INC-004,fault_effect
2026-05-30T13:20:17Z,INC-004,fault_effect
2026-05-30T13:20:22Z,,normal
2026-05-30T13:20:27Z,,normal
2026-05-30T13:20:32Z,,normal
2026-05-30T13:20:37Z,,normal
2026-05-30T13:20:42Z,,normal
2026-05-30T13:20:47Z,,normal
2026-05-30T13:20:52Z,,normal
2026-05-30T13:20:57Z,,normal
2026-05-30T13:21:02Z,,normal
2026-05-30T13:21:07Z,,normal
2026-05-30T13:21:12Z,,normal
2026-05-30T13:21:17Z,,normal
2026-05-30T13:21:22Z,,normal
2026-05-30T13:21:27Z,,normal
2026-05-30T13:21:32Z,,normal
2026-05-30T13:21:37Z,,normal
2026-05-30T13:21:42Z,,normal
2026-05-30T13:21:47Z,,normal
2026-05-30T13:21:52Z,,normal
2026-05-30T13:21:57Z,,normal
2026-05-30T13:22:02Z,,normal
2026-05-30T13:22:07Z,,normal
2026-05-30T13:22:12Z,,normal
2026-05-30T13:22:17Z,,normal
2026-05-30T13:22:22Z,,normal
2026-05-30T13:22:27Z,,normal
2026-05-30T13:22:32Z,,normal
2026-05-30T13:22:37Z,,normal
2026-05-30T13:22:42Z,,normal
2026-05-30T13:22:47Z,,normal
2026-05-30T13:22:52Z,,normal
2026-05-30T13:22:57Z,,normal
2026-05-30T13:23:02Z,,normal
2026-05-30T13:23:07Z,,normal
2026-05-30T13:23:12Z,,normal
2026-05-30T13:23:17Z,,normal
2026-05-30T13:23:22Z,,normal
2026-05-30T13:23:27Z,,normal
2026-05-30T13:23:32Z,,normal
2026-05-30T13:23:37Z,,normal
2026-05-30T13:23:42Z,,normal
2026-05-30T13:23:47Z,,normal
2026-05-30T13:23:52Z,,normal
2026-05-30T13:23:57Z,,normal
2026-05-30T13:24:02Z,,normal
2026-05-30T13:24:07Z,,normal
2026-05-30T13:24:12Z,,normal
2026-05-30T13:24:17Z,,normal
2026-05-30T13:24:22Z,,normal
2026-05-30T13:24:27Z,,normal
2026-05-30T13:24:32Z,,normal
2026-05-30T13:24:37Z,,normal
2026-05-30T13:24:42Z,INC-005,fault_effect
2026-05-30T13:24:47Z,INC-005,fault_effect
2026-05-30T13:24:52Z,INC-005,fault_effect
2026-05-30T13:24:57Z,INC-005,fault_effect
2026-05-30T13:25:02Z,INC-005,fault_effect
2026-05-30T13:25:07Z,INC-005,fault_effect
2026-05-30T13:25:12Z,INC-005,fault_effect
2026-05-30T13:25:17Z,INC-005,fault_effect
2026-05-30T13:25:22Z,INC-005,fault_effect
2026-05-30T13:25:27Z,INC-005,fault_effect
2026-05-30T13:25:32Z,INC-005,fault_effect
2026-05-30T13:25:37Z,,normal
2026-05-30T13:25:42Z,,normal
2026-05-30T13:25:47Z,,normal
2026-05-30T13:25:52Z,,normal
2026-05-30T13:25:57Z,,normal
2026-05-30T13:26:02Z,,normal
2026-05-30T13:26:07Z,,normal
2026-05-30T13:26:12Z,,normal
2026-05-30T13:26:17Z,,normal
2026-05-30T13:26:22Z,,normal
2026-05-30T13:26:27Z,,normal
2026-05-30T13:26:32Z,,normal
2026-05-30T13:26:37Z,,normal
2026-05-30T13:26:42Z,,normal
2026-05-30T13:26:47Z,,normal
2026-05-30T13:26:52Z,,normal
2026-05-30T13:26:57Z,,normal
2026-05-30T13:27:02Z,,normal
2026-05-30T13:27:07Z,,normal
2026-05-30T13:27:12Z,,normal
2026-05-30T13:27:17Z,,normal
2026-05-30T13:27:22Z,,normal
2026-05-30T13:27:27Z,,normal
2026-05-30T13:27:32Z,,normal
2026-05-30T13:27:37Z,,normal
2026-05-30T13:27:42Z,,normal
2026-05-30T13:27:47Z,,normal
2026-05-30T13:27:52Z,,normal
2026-05-30T13:27:57Z,,normal
2026-05-30T13:28:02Z,,normal
2026-05-30T13:28:07Z,,normal
2026-05-30T13:28:12Z,,normal
2026-05-30T13:28:17Z,,normal
2026-05-30T13:28:22Z,,normal
2026-05-30T13:28:27Z,,normal
2026-05-30T13:28:32Z,,normal
2026-05-30T13:28:37Z,,normal
2026-05-30T13:28:42Z,,normal
2026-05-30T13:28:47Z,,normal
2026-05-30T13:28:52Z,,normal
2026-05-30T13:28:57Z,,normal
2026-05-30T13:29:02Z,,normal
2026-05-30T13:29:07Z,,normal
2026-05-30T13:29:12Z,,normal
2026-05-30T13:29:17Z,,normal
2026-05-30T13:29:22Z,,normal
2026-05-30T13:29:27Z,,normal
2026-05-30T13:29:32Z,,normal
2026-05-30T13:29:37Z,,normal
2026-05-30T13:29:42Z,,normal
2026-05-30T13:29:47Z,,normal
2026-05-30T13:29:52Z,,normal
2026-05-30T13:29:57Z,,normal
2026-05-30T13:30:02Z,,normal
2026-05-30T13:30:07Z,,normal
2026-05-30T13:30:12Z,,normal
2026-05-30T13:30:17Z,,normal
2026-05-30T13:30:22Z,,normal
2026-05-30T13:30:27Z,,normal
2026-05-30T13:30:32Z,,normal
2026-05-30T13:30:37Z,,normal
2026-05-30T13:30:42Z,,normal
2026-05-30T13:30:47Z,,normal
2026-05-30T13:30:52Z,,normal
2026-05-30T13:30:57Z,,normal
2026-05-30T13:31:02Z,INC-006,fault_effect
2026-05-30T13:31:07Z,INC-006,fault_effect
2026-05-30T13:31:12Z,INC-006,fault_effect
2026-05-30T13:31:17Z,INC-006,fault_effect
2026-05-30T13:31:22Z,INC-006,fault_effect
2026-05-30T13:31:27Z,INC-006,fault_effect
2026-05-30T13:31:32Z,INC-006,fault_effect
2026-05-30T13:31:37Z,INC-006,fault_effect
2026-05-30T13:31:42Z,INC-006,fault_effect
2026-05-30T13:31:47Z,INC-006,fault_effect
2026-05-30T13:31:52Z,INC-006,fault_effect
2026-05-30T13:31:57Z,INC-006,fault_effect
2026-05-30T13:32:02Z,,normal
2026-05-30T13:32:07Z,,normal
2026-05-30T13:32:12Z,,normal
2026-05-30T13:32:17Z,,normal
2026-05-30T13:32:22Z,,normal
2026-05-30T13:32:27Z,,normal
2026-05-30T13:32:32Z,,normal
2026-05-30T13:32:37Z,,normal
2026-05-30T13:32:42Z,,normal
2026-05-30T13:32:47Z,,normal
2026-05-30T13:32:52Z,,normal
2026-05-30T13:32:57Z,,normal
2026-05-30T13:33:02Z,,normal
2026-05-30T13:33:07Z,,normal
2026-05-30T13:33:12Z,,normal
2026-05-30T13:33:17Z,,normal
2026-05-30T13:33:22Z,,normal
2026-05-30T13:33:27Z,,normal
2026-05-30T13:33:32Z,,normal
2026-05-30T13:33:37Z,,normal
2026-05-30T13:33:42Z,,normal
2026-05-30T13:33:47Z,,normal
2026-05-30T13:33:52Z,,normal
2026-05-30T13:33:57Z,,normal
2026-05-30T13:34:02Z,,normal
2026-05-30T13:34:07Z,,normal
2026-05-30T13:34:12Z,,normal
2026-05-30T13:34:17Z,,normal
2026-05-30T13:34:22Z,,normal
2026-05-30T13:34:27Z,,normal
2026-05-30T13:34:32Z,,normal
2026-05-30T13:34:37Z,,normal
2026-05-30T13:34:42Z,,normal
2026-05-30T13:34:47Z,,normal
2026-05-30T13:34:52Z,,normal
2026-05-30T13:34:57Z,,normal
2026-05-30T13:35:02Z,,normal
2026-05-30T13:35:07Z,,normal
2026-05-30T13:35:12Z,,normal
2026-05-30T13:35:17Z,,normal
2026-05-30T13:35:22Z,,normal
2026-05-30T13:35:27Z,,normal
2026-05-30T13:35:32Z,,normal
2026-05-30T13:35:37Z,,normal
2026-05-30T13:35:42Z,,normal
2026-05-30T13:35:47Z,,normal
2026-05-30T13:35:52Z,,normal
2026-05-30T13:35:57Z,,normal
2026-05-30T13:36:02Z,,normal
2026-05-30T13:36:07Z,,normal
2026-05-30T13:36:12Z,,normal
2026-05-30T13:36:17Z,,normal
2026-05-30T13:36:22Z,,normal
2026-05-30T13:36:27Z,,normal
2026-05-30T13:36:32Z,,normal
2026-05-30T13:36:37Z,,normal
2026-05-30T13:36:42Z,INC-007,fault_effect
2026-05-30T13:36:47Z,INC-007,fault_effect
2026-05-30T13:36:52Z,INC-007,fault_effect
2026-05-30T13:36:57Z,INC-007,fault_effect
2026-05-30T13:37:02Z,INC-007,fault_effect
2026-05-30T13:37:07Z,INC-007,fault_effect
2026-05-30T13:37:12Z,INC-007,fault_effect
2026-05-30T13:37:17Z,INC-007,fault_effect
2026-05-30T13:37:22Z,INC-007,fault_effect
2026-05-30T13:37:27Z,INC-007,fault_effect
2026-05-30T13:37:32Z,INC-007,fault_effect
2026-05-30T13:37:37Z,INC-007,fault_effect
2026-05-30T13:37:42Z,,normal
2026-05-30T13:37:47Z,,normal
2026-05-30T13:37:52Z,,normal
2026-05-30T13:37:57Z,,normal
2026-05-30T13:38:02Z,,normal
2026-05-30T13:38:07Z,,normal
2026-05-30T13:38:12Z,,normal
2026-05-30T13:38:17Z,,normal
2026-05-30T13:38:22Z,,normal
2026-05-30T13:38:27Z,,normal
2026-05-30T13:38:32Z,,normal
2026-05-30T13:38:37Z,,normal
2026-05-30T13:38:42Z,,normal
2026-05-30T13:38:47Z,,normal
2026-05-30T13:38:52Z,,normal
2026-05-30T13:38:57Z,,normal
2026-05-30T13:39:02Z,,normal
2026-05-30T13:39:07Z,,normal
2026-05-30T13:39:12Z,,normal
2026-05-30T13:39:17Z,,normal
2026-05-30T13:39:22Z,,normal
2026-05-30T13:39:27Z,,normal
2026-05-30T13:39:32Z,,normal
2026-05-30T13:39:37Z,,normal
2026-05-30T13:39:42Z,,normal
2026-05-30T13:39:47Z,,normal
2026-05-30T13:39:52Z,,normal
2026-05-30T13:39:57Z,,normal
2026-05-30T13:40:02Z,,normal
2026-05-30T13:40:07Z,,normal
2026-05-30T13:40:12Z,,normal
2026-05-30T13:40:17Z,,normal
2026-05-30T13:40:22Z,,normal
2026-05-30T13:40:27Z,,normal
2026-05-30T13:40:32Z,,normal
2026-05-30T13:40:37Z,,normal
2026-05-30T13:40:42Z,,normal
2026-05-30T13:40:47Z,,normal
2026-05-30T13:40:52Z,,normal
2026-05-30T13:40:57Z,,normal
2026-05-30T13:41:02Z,,normal
2026-05-30T13:41:07Z,,normal
2026-05-30T13:41:12Z,,normal
2026-05-30T13:41:17Z,,normal
2026-05-30T13:41:22Z,,normal
2026-05-30T13:41:27Z,,normal
2026-05-30T13:41:32Z,,normal
2026-05-30T13:41:37Z,,normal
2026-05-30T13:41:42Z,,normal
2026-05-30T13:41:47Z,,normal
2026-05-30T13:41:52Z,,normal
2026-05-30T13:41:57Z,,normal
2026-05-30T13:42:02Z,,normal
2026-05-30T13:42:07Z,,normal
2026-05-30T13:42:12Z,,normal
2026-05-30T13:42:17Z,,normal
2026-05-30T13:42:22Z,,normal
2026-05-30T13:42:27Z,,normal
2026-05-30T13:42:32Z,,normal
2026-05-30T13:42:37Z,,normal
2026-05-30T13:42:42Z,,normal
2026-05-30T13:42:47Z,,normal
2026-05-30T13:42:52Z,,normal
2026-05-30T13:42:57Z,,normal
2026-05-30T13:43:02Z,INC-008,fault_effect
2026-05-30T13:43:07Z,INC-008,fault_effect
2026-05-30T13:43:12Z,INC-008,fault_effect
2026-05-30T13:43:17Z,INC-008,fault_effect
2026-05-30T13:43:22Z,INC-008,fault_effect
2026-05-30T13:43:27Z,INC-008,fault_effect
2026-05-30T13:43:32Z,INC-008,fault_effect
2026-05-30T13:43:37Z,INC-008,fault_effect
2026-05-30T13:43:42Z,INC-008,fault_effect
2026-05-30T13:43:47Z,INC-008,fault_effect
2026-05-30T13:43:52Z,INC-008,fault_effect
2026-05-30T13:43:57Z,INC-008,fault_effect
2026-05-30T13:44:02Z,,normal
2026-05-30T13:44:07Z,,normal
2026-05-30T13:44:12Z,,normal
2026-05-30T13:44:17Z,,normal
2026-05-30T13:44:22Z,,normal
2026-05-30T13:44:27Z,,normal
2026-05-30T13:44:32Z,,normal
2026-05-30T13:44:37Z,,normal
2026-05-30T13:44:42Z,,normal
2026-05-30T13:44:47Z,,normal
2026-05-30T13:44:52Z,,normal
2026-05-30T13:44:57Z,,normal
2026-05-30T13:45:02Z,,normal
2026-05-30T13:45:07Z,,normal
2026-05-30T13:45:12Z,,normal
2026-05-30T13:45:17Z,,normal
2026-05-30T13:45:22Z,,normal
2026-05-30T13:45:27Z,,normal
2026-05-30T13:45:32Z,,normal
2026-05-30T13:45:37Z,,normal
2026-05-30T13:45:42Z,,normal
2026-05-30T13:45:47Z,,normal
2026-05-30T13:45:52Z,,normal
2026-05-30T13:45:57Z,,normal
2026-05-30T13:46:02Z,,normal
2026-05-30T13:46:07Z,,normal
2026-05-30T13:46:12Z,,normal
2026-05-30T13:46:17Z,,normal
2026-05-30T13:46:22Z,,normal
2026-05-30T13:46:27Z,,normal
2026-05-30T13:46:32Z,,normal
2026-05-30T13:46:37Z,,normal
2026-05-30T13:46:42Z,,normal
2026-05-30T13:46:47Z,,normal
2026-05-30T13:46:52Z,,normal
2026-05-30T13:46:57Z,,normal
2026-05-30T13:47:02Z,,normal
2026-05-30T13:47:07Z,,normal
2026-05-30T13:47:12Z,,normal
2026-05-30T13:47:17Z,,normal
2026-05-30T13:47:22Z,,normal
2026-05-30T13:47:27Z,,normal
2026-05-30T13:47:32Z,,normal
2026-05-30T13:47:37Z,,normal
2026-05-30T13:47:42Z,,normal
2026-05-30T13:47:47Z,,normal
2026-05-30T13:47:52Z,,normal
2026-05-30T13:47:57Z,,normal
2026-05-30T13:48:02Z,,normal
2026-05-30T13:48:07Z,,normal
2026-05-30T13:48:12Z,,normal
2026-05-30T13:48:17Z,INC-009,fault_effect
2026-05-30T13:48:22Z,INC-009,fault_effect
2026-05-30T13:48:27Z,INC-009,fault_effect
2026-05-30T13:48:32Z,INC-009,fault_effect
2026-05-30T13:48:37Z,INC-009,fault_effect
2026-05-30T13:48:42Z,INC-009,fault_effect
2026-05-30T13:48:47Z,INC-009,fault_effect
2026-05-30T13:48:52Z,INC-009,fault_effect
2026-05-30T13:48:57Z,INC-009,fault_effect
2026-05-30T13:49:02Z,INC-009,fault_effect
2026-05-30T13:49:07Z,INC-009,fault_effect
2026-05-30T13:49:12Z,INC-009,fault_effect
2026-05-30T13:49:17Z,,normal
2026-05-30T13:49:22Z,,normal
2026-05-30T13:49:27Z,,normal
2026-05-30T13:49:32Z,,normal
2026-05-30T13:49:37Z,,normal
2026-05-30T13:49:42Z,,normal
2026-05-30T13:49:47Z,,normal
2026-05-30T13:49:52Z,,normal
2026-05-30T13:49:57Z,,normal
2026-05-30T13:50:02Z,,normal
2026-05-30T13:50:07Z,,normal
2026-05-30T13:50:12Z,,normal
2026-05-30T13:50:17Z,,normal
2026-05-30T13:50:22Z,,normal
2026-05-30T13:50:27Z,,normal
2026-05-30T13:50:32Z,,normal
2026-05-30T13:50:37Z,,normal
2026-05-30T13:50:42Z,,normal
2026-05-30T13:50:47Z,,normal
2026-05-30T13:50:52Z,,normal
2026-05-30T13:50:57Z,,normal
2026-05-30T13:51:02Z,,normal
2026-05-30T13:51:07Z,,normal
2026-05-30T13:51:12Z,,normal
2026-05-30T13:51:17Z,,normal
2026-05-30T13:51:22Z,,normal
2026-05-30T13:51:27Z,,normal
2026-05-30T13:51:32Z,,normal
2026-05-30T13:51:37Z,,normal
2026-05-30T13:51:42Z,,normal
2026-05-30T13:51:47Z,,normal
2026-05-30T13:51:52Z,,normal
2026-05-30T13:51:57Z,,normal
2026-05-30T13:52:02Z,,normal
2026-05-30T13:52:07Z,,normal
2026-05-30T13:52:12Z,,normal
2026-05-30T13:52:17Z,,normal
2026-05-30T13:52:22Z,,normal
2026-05-30T13:52:27Z,,normal
2026-05-30T13:52:32Z,,normal
2026-05-30T13:52:37Z,,normal
2026-05-30T13:52:42Z,,normal
2026-05-30T13:52:47Z,,normal
2026-05-30T13:52:52Z,,normal
2026-05-30T13:52:57Z,,normal
2026-05-30T13:53:02Z,,normal
2026-05-30T13:53:07Z,,normal
2026-05-30T13:53:12Z,,normal
2026-05-30T13:53:17Z,,normal
2026-05-30T13:53:22Z,,normal
2026-05-30T13:53:27Z,,normal
2026-05-30T13:53:32Z,,normal
2026-05-30T13:53:37Z,,normal
2026-05-30T13:53:42Z,,normal
2026-05-30T13:53:47Z,INC-010,fault_effect
